78,-102,14,-45,15,27,12,-15,46,-50,61,-4,0.2568,0.2872,0.1755,0.2546,0.1527,0.1441,0.0681,0.0711,0.2749,0.3221,0.465,0.5587,0
99,-82,46,-23,-33,-21,16,-9,50,-49,2,-61,0.2902,0.2656,0.2652,0.1955,0.1397,0.1798,0.0834,0.0562,0.3383,0.2797,0.5594,0.4793,0
82,-101,21,-45,21,32,11,-15,47,-51,62,-2,0.2642,0.2915,0.1914,0.2623,0.1772,0.1419,0.0633,0.0808,0.2789,0.3328,0.4689,0.5649,0
100,-84,46,-21,-32,-25,15,-10,51,-48,5,-60,0.2928,0.2697,0.2651,0.1911,0.1435,0.1874,0.0833,0.0596,0.3244,0.2725,0.5661,0.4636,0
86,-101,22,-44,23,32,12,-15,47,-51,62,-5,0.2774,0.3025,0.1963,0.2685,0.1929,0.1451,0.0686,0.0861,0.2821,0.3366,0.4735,0.5604,0
101,-80,45,-18,-34,157,17,-10,48,-48,5,-60,0.2908,0.2617,0.2601,0.1718,0.1407,0.1976,0.0875,0.0705,0.3355,0.2863,0.5649,0.4865,0
80,-103,17,-44,-159,34,11,-17,46,-46,61,-6,0.2611,0.2917,0.1684,0.2574,0.1983,0.142,0.0707,0.083,0.2863,0.3347,0.4836,0.5702,0
86,-94,9,-6,11,3,13,-10,-5,3,-2,4,0.3193,0.3349,0.1872,0.1943,0.136,0.109,0.066,0.067,0.2294,0.2269,0.4437,0.4579,0
98,-84,15,-15,-23,-3,10,-11,-2,5,-2,2,0.3269,0.306,0.2052,0.1877,0.0869,0.1274,0.0567,0.0564,0.219,0.2167,0.4493,0.437,0
103,-81,44,-20,-34,-99,15,-9,50,-47,5,-59,0.2889,0.2564,0.2591,0.1796,0.1428,0.2335,0.0828,0.0562,0.3303,0.264,0.5705,0.4587,0
80,-103,20,-44,102,34,10,-16,46,-49,60,-6,0.2584,0.2926,0.1795,0.2629,0.2508,0.1496,0.0608,0.092,0.2704,0.3391,0.4668,0.5686,0
94,-79,43,-26,-33,9,18,-8,52,-49,1,-62,0.2802,0.2642,0.2461,0.208,0.1416,0.15,0.0853,0.057,0.3348,0.2694,0.5602,0.4597,0
77,-94,25,-42,-8,38,8,-18,48,-51,64,-3,0.2656,0.2849,0.2073,0.2495,0.1536,0.1437,0.0583,0.0855,0.2773,0.3347,0.4593,0.5621,0
102,-86,44,-24,-37,10,19,-7,53,-50,1,-65,0.2892,0.2704,0.2562,0.2074,0.1452,0.1539,0.0867,0.0543,0.3397,0.2772,0.5646,0.4687,0
84,-101,25,-42,-8,37,8,-18,49,-53,66,-1,0.2721,0.2949,0.2081,0.2581,0.1543,0.145,0.0579,0.0893,0.2887,0.3474,0.479,0.5605,0
98,-86,39,-17,-45,-10,14,-11,55,-50,1,-66,0.2832,0.2678,0.2422,0.1875,0.1176,0.1543,0.0816,0.0589,0.3277,0.2778,0.5502,0.4652,0
86,-99,13,-38,11,46,10,-14,51,-55,66,-1,0.2702,0.2889,0.1842,0.2436,0.1531,0.1273,0.0658,0.0804,0.2849,0.3319,0.4687,0.553,0
98,-86,40,-7,-45,-27,14,-11,55,-49,0,-66,0.2868,0.2699,0.2453,0.1683,0.1139,0.1562,0.0781,0.0655,0.3326,0.2866,0.5423,0.4783,0
88,-99,7,-37,22,45,10,-14,51,-53,66,-2,0.2687,0.2872,0.1694,0.2369,0.1473,0.1153,0.0634,0.0782,0.2873,0.3254,0.4708,0.5513,0
98,-88,39,-10,-43,-22,15,-10,55,-51,0,-66,0.287,0.2726,0.2456,0.1762,0.1236,0.1579,0.0812,0.062,0.3337,0.2874,0.5421,0.4796,0
88,-101,10,-37,20,43,11,-15,50,-52,66,-1,0.2701,0.2911,0.1747,0.2432,0.1537,0.1222,0.0629,0.0778,0.2878,0.3342,0.4758,0.5445,0
96,-86,21,-1,-40,-47,9,-14,27,-42,26,-51,0.2942,0.2734,0.2026,0.1458,0.1276,0.1617,0.0605,0.0589,0.307,0.2507,0.5686,0.4352,0
86,-99,1,-20,48,41,14,-10,43,-27,51,-26,0.2738,0.3002,0.1441,0.2038,0.1603,0.1249,0.0605,0.062,0.2518,0.3056,0.4362,0.5693,0
86,-99,18,-12,-12,-35,4,-20,27,-40,27,-50,0.284,0.2878,0.2011,0.1778,0.1418,0.1644,0.0464,0.0744,0.3007,0.2625,0.5691,0.4501,0
97,-88,11,-17,45,12,21,-4,40,-27,50,-26,0.2865,0.2889,0.1776,0.2038,0.175,0.1445,0.0779,0.0506,0.2624,0.3037,0.4502,0.5684,0
96,-80,24,-6,-146,-117,11,-14,39,-43,15,-53,0.2811,0.2503,0.1972,0.119,0.2108,0.2465,0.0775,0.0651,0.3194,0.2582,0.5763,0.4475,0
80,-96,6,-24,117,145,15,-11,42,-39,54,-15,0.2545,0.2872,0.1195,0.2043,0.2521,0.2167,0.0714,0.0829,0.2773,0.3284,0.4583,0.5706,0
73,-112,9,-33,154,-166,-9,-34,32,-41,24,-50,0.2621,0.2802,0.1859,0.1849,0.2537,0.2614,0.0464,0.1042,0.2792,0.2923,0.5632,0.4807,0
113,-73,33,-11,167,-158,34,9,41,-33,49,-22,0.281,0.2605,0.1859,0.1909,0.2581,0.2547,0.1071,0.0474,0.2933,0.2954,0.4805,0.5586,0
83,-96,14,-14,4,21,11,-11,-5,1,-3,5,0.305,0.3257,0.1892,0.2043,0.128,0.0834,0.0589,0.0605,0.2229,0.2184,0.4289,0.4518,0
88,-88,8,-9,0,-8,11,-10,-2,5,-1,3,0.3161,0.3166,0.1951,0.1881,0.1118,0.1376,0.0577,0.0591,0.2167,0.2141,0.4514,0.436,0
85,-94,9,-21,126,123,6,-19,46,-46,8,-57,0.2644,0.2668,0.1587,0.1733,0.2247,0.168,0.062,0.085,0.2978,0.2827,0.5552,0.4781,0
94,-86,20,-9,-124,-122,19,-6,46,-48,58,-8,0.2731,0.272,0.1762,0.1617,0.1744,0.2364,0.0911,0.0697,0.2967,0.3055,0.4855,0.5451,0
83,-92,4,-17,-3,78,6,-18,38,-45,15,-53,0.2811,0.2825,0.1804,0.1729,0.1404,0.0845,0.0586,0.0747,0.2911,0.2801,0.5569,0.4636,0
92,-83,16,-4,-75,0,20,-5,44,-38,53,-15,0.2859,0.2854,0.1726,0.185,0.0838,0.148,0.0863,0.059,0.2906,0.3022,0.4761,0.5483,0
88,-90,3,-10,45,61,8,-17,31,-43,19,-51,0.2864,0.2811,0.1624,0.1563,0.1636,0.0523,0.0557,0.0706,0.2911,0.2716,0.5606,0.4575,0
90,-88,9,-7,-63,-180,18,-6,44,-35,51,-18,0.2825,0.2878,0.1526,0.1639,0.056,0.1755,0.0846,0.0477,0.2756,0.3005,0.4575,0.5594,0
90,-90,20,-11,-103,88,8,-16,35,-44,20,-50,0.2776,0.2729,0.1901,0.1577,0.1457,0.099,0.059,0.0752,0.2895,0.2604,0.5533,0.4399,0
90,-90,13,-23,-88,102,18,-7,44,-34,50,-21,0.2728,0.2785,0.1597,0.197,0.0983,0.1476,0.0825,0.0591,0.2635,0.2932,0.443,0.5522,0
95,-86,12,-11,-72,24,9,-15,23,-43,31,-50,0.2965,0.2711,0.1859,0.1581,0.0881,0.0985,0.0705,0.0599,0.3093,0.2407,0.5605,0.4219,0
86,-99,9,-14,-31,73,16,-9,42,-24,51,-30,0.2725,0.3016,0.1562,0.1911,0.0844,0.0924,0.0655,0.067,0.2443,0.311,0.4262,0.5594,0
101,-86,9,-11,-72,-35,13,-11,25,-42,30,-50,0.3155,0.2799,0.1872,0.1507,0.0825,0.1717,0.086,0.0376,0.3352,0.2322,0.5714,0.4223,0
84,-99,10,-8,35,71,11,-12,43,-27,50,-29,0.2791,0.3148,0.1468,0.1876,0.1722,0.0846,0.0395,0.0843,0.2322,0.33,0.4217,0.5684,0
101,-86,8,-10,-70,-36,12,-12,25,-43,28,-50,0.3132,0.2773,0.1851,0.1495,0.0801,0.1702,0.0832,0.0382,0.3278,0.2303,0.5776,0.4178,0
86,-101,8,-9,39,69,12,-11,43,-27,51,-27,0.2769,0.3126,0.1417,0.1872,0.1689,0.0767,0.04,0.081,0.2331,0.3164,0.4181,0.5764,0
94,-88,9,-9,-79,-32,9,-16,26,-40,28,-51,0.3029,0.2788,0.1823,0.1537,0.0937,0.1596,0.0742,0.0552,0.3166,0.2344,0.5673,0.4174,0
86,-95,9,-9,32,79,15,-9,42,-27,51,-27,0.276,0.3054,0.1521,0.1828,0.1588,0.0942,0.0517,0.0724,0.2359,0.3123,0.4186,0.5674,0
96,-86,9,-3,-75,1,9,-15,26,-42,28,-50,0.3032,0.2792,0.1751,0.1642,0.0776,0.0824,0.0683,0.0549,0.3217,0.243,0.5709,0.4291,0
84,-94,3,-8,4,74,16,-8,42,-29,49,-27,0.2791,0.3055,0.1658,0.1788,0.0902,0.0801,0.0659,0.0712,0.2446,0.3107,0.4292,0.574,0
96,-83,6,-3,-73,-45,11,-11,27,-41,27,-50,0.2888,0.262,0.1578,0.1642,0.0734,0.1533,0.0754,0.0382,0.3213,0.2368,0.5814,0.4216,0
83,-98,1,-7,49,73,12,-11,41,-27,49,-27,0.2633,0.2929,0.1596,0.1623,0.1562,0.0713,0.0412,0.0757,0.2383,0.3224,0.4247,0.58,0
88,-92,10,-7,8,1,10,-13,-5,2,-4,3,0.3136,0.3184,0.191,0.191,0.1384,0.1095,0.0581,0.068,0.2179,0.2156,0.4329,0.4539,0
90,-92,8,-9,0,-6,12,-11,-2,4,-2,5,0.3237,0.3264,0.1959,0.1946,0.1154,0.1361,0.0661,0.0632,0.229,0.2302,0.4491,0.442,0
92,-88,14,-14,-72,-14,10,-13,27,-42,28,-50,0.2846,0.2706,0.1714,0.1896,0.0578,0.135,0.0742,0.0461,0.3225,0.2371,0.5704,0.4214,0
88,-92,14,-11,14,72,15,-10,41,-27,51,-28,0.27,0.2873,0.1894,0.1701,0.1354,0.0572,0.0531,0.0713,0.236,0.3175,0.4223,0.5698,0
94,-88,11,-5,-69,-37,9,-14,27,-42,27,-50,0.2945,0.2748,0.1746,0.163,0.0568,0.1524,0.0747,0.0473,0.3185,0.2339,0.5663,0.4177,0
88,-95,4,-9,39,67,15,-10,40,-27,51,-27,0.2738,0.2981,0.1564,0.176,0.1525,0.0597,0.052,0.0708,0.2343,0.3117,0.4202,0.5666,0
92,-90,8,-7,-77,-37,10,-13,26,-43,28,-50,0.2836,0.2703,0.1599,0.1575,0.0712,0.1465,0.0749,0.0434,0.3238,0.2346,0.5699,0.4188,0
88,-90,6,-7,33,76,14,-10,43,-27,51,-27,0.2707,0.2852,0.1581,0.1611,0.1435,0.0686,0.0454,0.0731,0.2381,0.3167,0.4204,0.5714,0
90,-90,12,-9,-70,22,9,-15,27,-42,28,-50,0.2871,0.2767,0.1749,0.1598,0.0599,0.1091,0.0679,0.0574,0.3105,0.2392,0.5641,0.4241,0
90,-90,9,-12,-21,70,17,-9,42,-27,50,-27,0.2756,0.2873,0.1593,0.179,0.1211,0.0622,0.0652,0.0707,0.241,0.3076,0.4254,0.5631,0
92,-90,16,-7,-69,-28,10,-14,26,-43,28,-50,0.2874,0.2745,0.1905,0.1587,0.0959,0.1439,0.0685,0.0548,0.3171,0.243,0.565,0.4282,0
90,-92,6,-17,31,68,14,-10,43,-26,51,-28,0.2746,0.2868,0.1567,0.1927,0.1437,0.0999,0.0579,0.0649,0.2416,0.3189,0.4317,0.5675,0
93,-90,12,-11,-70,23,10,-14,26,-43,28,-51,0.2904,0.2746,0.1805,0.162,0.0787,0.1202,0.0693,0.0541,0.3189,0.2392,0.5629,0.4255,0
88,-94,9,-13,-25,74,15,-9,42,-27,51,-28,0.2749,0.293,0.1606,0.181,0.127,0.0843,0.0645,0.0699,0.2459,0.3144,0.4265,0.5648,0
94,-90,13,-8,-69,8,10,-14,26,-43,27,-50,0.2898,0.2746,0.1807,0.158,0.0801,0.124,0.0695,0.0539,0.3087,0.2437,0.5677,0.4288,0
86,-95,8,-14,-13,73,14,-10,44,-27,51,-27,0.2721,0.2953,0.1585,0.1843,0.1349,0.0827,0.0605,0.0694,0.2433,0.3103,0.4308,0.5695,0
99,-86,12,-7,-80,0,11,-13,26,-44,28,-50,0.2953,0.2676,0.1821,0.1533,0.1019,0.1359,0.0741,0.0533,0.3241,0.243,0.5682,0.4271,0
86,-99,8,-12,-8,80,14,-10,43,-27,50,-28,0.2675,0.2964,0.1557,0.1849,0.1388,0.1028,0.0588,0.0728,0.2464,0.3163,0.4266,0.5705,0
95,-88,11,-14,-87,96,10,-14,25,-43,28,-50,0.2895,0.2679,0.1794,0.1526,0.1118,0.1185,0.0696,0.0544,0.3222,0.2439,0.5663,0.4281,0
88,-97,14,-13,-100,90,14,-10,44,-27,50,-27,0.2668,0.2913,0.1515,0.1839,0.121,0.1135,0.0578,0.0681,0.2469,0.3128,0.4312,0.5682,0
90,-90,1,-16,-111,138,5,-20,27,-41,27,-50,0.2844,0.2622,0.1569,0.14,0.1331,0.1457,0.0612,0.0601,0.3081,0.2517,0.5661,0.4359,0
88,-90,15,-2,-135,109,19,-5,42,-26,50,-29,0.2621,0.285,0.1424,0.1585,0.1475,0.1301,0.0623,0.0614,0.2523,0.3145,0.4343,0.5667,0
90,-92,8,-6,5,0,11,-12,-5,1,-5,3,0.3212,0.3233,0.1932,0.1908,0.1312,0.1109,0.0632,0.0665,0.2259,0.2232,0.4343,0.4553,0
88,-90,7,-8,0,-9,13,-10,-3,5,-3,2,0.3196,0.3244,0.1897,0.1893,0.11,0.1413,0.0686,0.0574,0.2233,0.225,0.4423,0.4325,0
94,-90,7,-12,-100,132,8,-17,26,-42,27,-50,0.29,0.2692,0.1675,0.1409,0.1213,0.1424,0.0684,0.0563,0.3204,0.2502,0.5764,0.4377,0
90,-93,12,-8,-135,100,16,-9,43,-26,50,-28,0.2703,0.2922,0.1419,0.1728,0.1448,0.1228,0.0605,0.0703,0.2496,0.318,0.4371,0.5754,0
92,-88,8,-6,-77,-57,10,-14,26,-43,29,-51,0.2947,0.2744,0.1775,0.1487,0.0862,0.167,0.0774,0.0493,0.3223,0.2391,0.5604,0.4289,0
88,-94,2,-9,55,80,15,-10,42,-27,51,-27,0.2701,0.2919,0.1471,0.174,0.1604,0.0881,0.0558,0.0737,0.2378,0.3086,0.4222,0.5658,0
100,-88,11,4,-84,-106,9,-14,25,-42,28,-50,0.2886,0.2605,0.1739,0.1256,0.0937,0.1911,0.0718,0.0453,0.3223,0.2424,0.5723,0.4261,0
88,-101,-1,-10,108,83,15,-10,43,-26,51,-29,0.2623,0.2946,0.1328,0.1784,0.1929,0.0956,0.0573,0.0773,0.2431,0.3287,0.4249,0.5711,0
97,-86,7,2,-81,-76,9,-15,25,-42,30,-50,0.2973,0.2667,0.1735,0.1358,0.091,0.1704,0.0723,0.0484,0.3311,0.2394,0.5795,0.4302,0
86,-99,-5,-9,79,82,15,-9,43,-26,50,-29,0.2674,0.3001,0.1339,0.1771,0.1697,0.0926,0.0579,0.073,0.2447,0.3294,0.427,0.5753,0
99,-86,9,0,-79,-45,10,-14,25,-42,28,-50,0.2941,0.2642,0.1756,0.1392,0.0901,0.1354,0.0695,0.0497,0.3227,0.2428,0.5707,0.4271,0
86,-101,-1,-9,49,80,15,-9,43,-26,51,-29,0.266,0.2987,0.142,0.1761,0.1392,0.0915,0.0556,0.0699,0.2445,0.3248,0.4268,0.5703,0
97,-88,11,-6,-91,175,10,-14,25,-42,28,-50,0.2896,0.2651,0.1786,0.1203,0.1203,0.1429,0.0689,0.0495,0.327,0.2414,0.5683,0.4252,0
86,-99,6,-10,-165,93,15,-10,43,-26,51,-29,0.2645,0.2935,0.1232,0.1776,0.1474,0.1223,0.0571,0.0715,0.2401,0.328,0.4258,0.5666,0
92,-88,16,-10,-86,117,10,-14,25,-43,29,-50,0.2821,0.2677,0.1834,0.1418,0.1073,0.1383,0.0701,0.0535,0.3211,0.2395,0.5662,0.4234,0
88,-92,9,-16,-129,90,15,-10,43,-26,51,-29,0.269,0.2843,0.1447,0.1848,0.1444,0.1083,0.0601,0.0712,0.2434,0.3221,0.4252,0.5647,0
94,-86,16,-9,-85,112,10,-14,25,-43,29,-50,0.2854,0.2662,0.1852,0.1389,0.1084,0.1336,0.0693,0.0544,0.3232,0.2405,0.5665,0.4246,0
86,-95,8,-17,-124,90,14,-10,43,-25,51,-30,0.2676,0.2904,0.1418,0.1887,0.1393,0.112,0.0585,0.0708,0.2451,0.3215,0.4275,0.5664,0
94,-86,5,-4,-51,-43,9,-17,25,-40,29,-50,0.3106,0.2853,0.1719,0.1365,0.0299,0.1643,0.0735,0.0571,0.3244,0.2294,0.5734,0.4185,0
86,-96,6,-4,46,49,16,-8,40,-26,51,-29,0.2836,0.3134,0.1339,0.1708,0.1683,0.0315,0.051,0.0697,0.2346,0.3245,0.4219,0.5734,0
94,-82,8,-8,-56,-63,10,-14,25,-41,29,-51,0.3104,0.2785,0.1784,0.14,0.0443,0.2029,0.0795,0.0446,0.3364,0.2409,0.5953,0.4337,0
81,-99,9,-9,63,56,14,-9,43,-25,51,-29,0.2797,0.3167,0.1384,0.1754,0.2002,0.0504,0.0433,0.0759,0.243,0.3373,0.4353,0.5931,0
90,-95,9,-8,8,0,10,-13,-5,1,-3,5,0.3156,0.3213,0.1918,0.1911,0.138,0.1096,0.0567,0.0666,0.2223,0.2218,0.4261,0.4495,0
90,-88,8,-8,0,-8,13,-10,-3,5,-4,2,0.3211,0.3207,0.1935,0.1865,0.1098,0.1376,0.0681,0.0561,0.2201,0.2186,0.4438,0.4314,0
96,-84,11,-8,-68,23,13,-11,25,-43,28,-51,0.2997,0.2763,0.1732,0.1504,0.0648,0.0929,0.074,0.0457,0.3277,0.2402,0.5792,0.4307,0
81,-96,8,-14,-25,71,11,-13,43,-25,52,-29,0.2759,0.3018,0.1496,0.1763,0.1022,0.0672,0.0482,0.0727,0.2399,0.3299,0.4327,0.5808,0
94,-84,18,-5,-66,-54,13,-10,25,-43,28,-51,0.2946,0.2736,0.1892,0.1543,0.0666,0.1678,0.0779,0.0438,0.3283,0.2405,0.5833,0.4305,0
86,-98,4,-18,56,65,12,-13,40,-25,52,-28,0.2726,0.2963,0.1492,0.1877,0.1646,0.0671,0.0473,0.0758,0.2406,0.3214,0.4321,0.5846,0
99,-86,50,-36,-31,-55,10,-14,24,-40,30,-50,0.2873,0.2654,0.2752,0.2168,0.1587,0.2504,0.0645,0.0537,0.3367,0.2526,0.5876,0.4452,0
84,-98,41,-48,53,30,15,-9,40,-24,50,-29,0.2652,0.2937,0.221,0.2768,0.2518,0.1581,0.059,0.0655,0.2552,0.3398,0.4438,0.5851,0
94,-88,36,-4,-31,-7,14,-11,25,-40,27,-51,0.2819,0.2759,0.2263,0.1716,0.1281,0.1157,0.0577,0.0595,0.314,0.2533,0.5717,0.4382,0
88,-92,4,-37,5,29,11,-13,40,-25,51,-27,0.2789,0.2815,0.1751,0.2289,0.1165,0.137,0.0607,0.0569,0.2542,0.3137,0.4397,0.5735,0
94,-82,47,-10,-30,2,14,-10,48,-46,6,-59,0.2778,0.2662,0.2529,0.1851,0.1329,0.1214,0.0622,0.0659,0.3132,0.2738,0.558,0.462,0
80,-92,10,-46,-4,29,10,-14,46,-47,60,-7,0.2719,0.2829,0.1896,0.2559,0.1245,0.1364,0.0676,0.0647,0.2789,0.326,0.4738,0.5521,0
94,-78,46,-21,-31,-16,15,-10,51,-49,2,-61,0.2924,0.2704,0.2651,0.1923,0.1391,0.1748,0.0777,0.0592,0.3378,0.2763,0.553,0.4742,0
79,-96,22,-44,15,29,10,-14,49,-51,63,-3,0.2675,0.2921,0.1927,0.2594,0.172,0.139,0.056,0.079,0.2797,0.3295,0.4627,0.5595,0
101,-86,20,-8,-70,18,15,-12,51,-50,5,-59,0.3018,0.2746,0.1974,0.1457,0.072,0.0851,0.086,0.0668,0.3258,0.2641,0.5534,0.4585,0
86,-103,8,-21,-19,70,13,-14,49,-51,60,-5,0.2758,0.3053,0.1477,0.2007,0.0885,0.0781,0.0696,0.0867,0.2735,0.3293,0.4624,0.5505,0
106,-76,37,-2,-9,-18,15,-12,54,-49,1,-61,0.3035,0.2658,0.2401,0.141,0.1509,0.1294,0.075,0.0728,0.3223,0.2727,0.5494,0.4654,0
75,-105,2,-38,16,9,12,-14,47,-52,65,-2,0.2705,0.3091,0.1459,0.2475,0.1304,0.1563,0.0765,0.0749,0.2886,0.3312,0.478,0.5454,0
92,-88,35,-5,-47,-10,12,-14,54,-49,2,-61,0.2836,0.2772,0.2303,0.159,0.1091,0.1245,0.0689,0.0744,0.3182,0.2735,0.5491,0.4623,0
88,-92,4,-33,9,44,14,-13,49,-52,63,-3,0.2814,0.2881,0.1612,0.2303,0.1226,0.1047,0.0772,0.074,0.2785,0.3216,0.4644,0.5504,0
94,-82,33,-9,-34,-8,14,-10,53,-51,1,-64,0.2916,0.2741,0.2286,0.1696,0.1229,0.1325,0.0788,0.0591,0.3215,0.2783,0.5485,0.4701,0
84,-92,10,-33,14,35,11,-13,48,-52,66,-2,0.2756,0.2893,0.1689,0.228,0.1413,0.1241,0.0631,0.0729,0.2841,0.3267,0.4715,0.5517,0
90,-94,8,-9,7,0,9,-13,-6,1,-4,5,0.3191,0.3217,0.1878,0.1931,0.1358,0.1104,0.0553,0.0648,0.219,0.2187,0.4239,0.4476,0
92,-85,24,-31,-85,89,11,-10,-1,5,-2,4,0.299,0.2896,0.2144,0.226,0.1465,0.1516,0.0577,0.0509,0.2528,0.2521,0.4745,0.4614,0
94,-83,21,-9,-20,-34,14,-11,53,-52,2,-60,0.2961,0.2736,0.2055,0.1499,0.1312,0.1875,0.0846,0.053,0.3177,0.2594,0.5421,0.453,0
83,-92,9,-24,34,24,12,-14,50,-52,63,-3,0.277,0.2967,0.1502,0.2123,0.1899,0.1285,0.0566,0.0839,0.2672,0.3257,0.4557,0.5375,0
96,-81,21,-1,-65,-42,14,-13,53,-50,2,-61,0.2909,0.2634,0.1955,0.1322,0.0794,0.1428,0.0903,0.0654,0.3254,0.2636,0.5519,0.4541,0
81,-96,1,-20,42,63,13,-14,49,-52,63,-3,0.2655,0.2935,0.1326,0.1988,0.1509,0.0872,0.0644,0.0866,0.2702,0.3269,0.4502,0.5526,0
96,-84,18,-10,-73,23,14,-13,52,-50,3,-60,0.2854,0.263,0.1846,0.1507,0.0642,0.1091,0.0888,0.0643,0.3233,0.2565,0.5507,0.4502,0
86,-97,8,-18,-25,73,13,-13,49,-53,61,-3,0.2666,0.2902,0.1487,0.1888,0.1152,0.0671,0.0684,0.0872,0.2625,0.3273,0.4501,0.5522,0
96,-84,20,-7,-76,22,15,-12,52,-51,2,-61,0.2886,0.2677,0.1865,0.1465,0.0686,0.1106,0.0892,0.0614,0.331,0.263,0.5569,0.4583,0
83,-94,4,-20,-10,73,13,-14,49,-53,64,-3,0.2718,0.2937,0.1451,0.1966,0.1153,0.0714,0.0705,0.09,0.2827,0.3389,0.4678,0.5537,0
102,-84,18,0,-76,-30,14,-11,52,-52,2,-60,0.2969,0.2678,0.1886,0.1325,0.0941,0.1254,0.0886,0.0598,0.3271,0.267,0.5575,0.4639,0
84,-101,2,-17,24,76,12,-13,50,-52,62,-3,0.2655,0.2969,0.1429,0.1883,0.1276,0.0919,0.0628,0.0866,0.2694,0.3297,0.4626,0.5602,0
94,-84,18,-7,-78,26,14,-13,52,-50,2,-60,0.2862,0.2667,0.1823,0.1415,0.0686,0.1099,0.0889,0.0627,0.3249,0.2603,0.5514,0.4559,0
83,-94,8,-17,-28,75,13,-14,50,-53,63,-4,0.2665,0.2895,0.1466,0.1875,0.1111,0.0724,0.0679,0.0885,0.2704,0.3262,0.4523,0.5532,0
94,-84,19,-8,-74,19,14,-13,52,-49,3,-61,0.288,0.2691,0.1861,0.1468,0.0698,0.1003,0.0869,0.0648,0.3244,0.2609,0.5544,0.456,0
83,-94,6,-17,-16,76,13,-13,48,-53,63,-4,0.2683,0.2912,0.1433,0.1869,0.1068,0.0736,0.0684,0.0837,0.2723,0.3278,0.4554,0.5566,0
90,-92,16,-9,-70,-2,9,-16,24,-39,30,-51,0.2841,0.2763,0.1863,0.1587,0.1012,0.1149,0.0588,0.0611,0.316,0.2454,0.5611,0.428,0
92,-90,10,-16,0,66,15,-9,43,-24,51,-30,0.2782,0.2853,0.1616,0.1858,0.1156,0.1105,0.0605,0.0596,0.2447,0.314,0.4297,0.5595,0
98,-85,14,-5,-70,-35,10,-13,24,-43,30,-51,0.2981,0.2705,0.1885,0.139,0.1141,0.1434,0.0686,0.0491,0.3187,0.2383,0.5644,0.4212,0
85,-97,3,-12,41,71,14,-10,43,-25,51,-29,0.2714,0.3004,0.1355,0.1874,0.147,0.1185,0.0519,0.0661,0.2435,0.3186,0.4272,0.5678,0
99,-86,18,-3,-84,-27,13,-11,24,-44,30,-50,0.3013,0.2771,0.1965,0.1427,0.1357,0.1334,0.0706,0.0495,0.3268,0.2456,0.5764,0.4309,0
84,-101,6,-17,25,82,12,-12,44,-24,50,-29,0.2728,0.3045,0.1453,0.1979,0.1323,0.1339,0.054,0.0698,0.2508,0.3181,0.4346,0.5769,0
86,-94,30,-24,-84,87,9,-13,-5,2,-4,3,0.291,0.2995,0.2254,0.2121,0.145,0.1486,0.053,0.0615,0.2509,0.2489,0.456,0.4773,0
94,-88,12,-11,-83,90,11,-9,-1,4,-2,4,0.3124,0.3055,0.1895,0.1821,0.1348,0.1421,0.0559,0.0522,0.2493,0.2461,0.4704,0.4572,0
97,-88,13,-4,-82,-21,12,-12,24,-43,30,-51,0.2966,0.2758,0.1859,0.1463,0.1234,0.1279,0.0712,0.0512,0.3245,0.2429,0.5713,0.4268,0
88,-99,7,-15,18,86,14,-11,42,-25,51,-30,0.2741,0.2986,0.154,0.1898,0.1298,0.1317,0.0569,0.069,0.2474,0.3252,0.4311,0.5721,0
93,-90,10,-4,-69,-18,11,-13,28,-44,26,-50,0.2906,0.2787,0.1809,0.1584,0.1299,0.1332,0.0729,0.053,0.3097,0.2453,0.5708,0.4316,0
88,-92,6,-10,16,71,14,-11,43,-28,50,-25,0.2763,0.2894,0.1607,0.1777,0.1314,0.1304,0.0571,0.0692,0.2446,0.3091,0.4348,0.5709,0
93,-88,16,-16,-74,-81,11,-14,27,-42,26,-51,0.2898,0.2649,0.199,0.1604,0.1237,0.2473,0.0789,0.0441,0.3174,0.2411,0.5773,0.4249,0
86,-95,17,-17,83,78,14,-10,43,-28,50,-27,0.2638,0.2931,0.1591,0.1996,0.2479,0.128,0.047,0.0763,0.2448,0.3195,0.4252,0.5753,0
92,-86,30,-68,-61,-103,25,1,21,-45,27,-50,0.2733,0.2597,0.212,0.2832,0.099,0.4221,0.1381,0.0376,0.3602,0.2376,0.6107,0.4315,0
84,-92,71,-31,103,61,2,-23,44,-22,51,-26,0.2533,0.2712,0.2836,0.2123,0.4191,0.1047,0.0392,0.1294,0.2376,0.3581,0.4275,0.6049,0
92,-90,20,-51,-61,-95,14,-9,15,-34,17,-41,0.2867,0.2653,0.2077,0.2399,0.1192,0.3522,0.1044,0.0264,0.3191,0.2233,0.5565,0.4063,0
88,-88,51,-22,94,64,9,-14,33,-15,40,-18,0.2648,0.2842,0.2392,0.213,0.3514,0.1214,0.0282,0.0972,0.2315,0.3191,0.4091,0.558,0
92,-86,29,-61,-65,-78,21,-1,6,-40,19,-32,0.2834,0.2648,0.216,0.2593,0.0859,0.3402,0.1256,0.0177,0.3186,0.2196,0.5707,0.3997,0
86,-92,62,-29,79,65,1,-20,39,-7,33,-19,0.2641,0.2827,0.2624,0.2136,0.3402,0.093,0.0179,0.1215,0.2188,0.3139,0.4005,0.5723,0
